8.701214e+00,1.030038e+02,5.634140e+01,1.244577e+02,1.783574e+02,1.470349e+01,2.465935e+01,5.290163e+01,3.593345e+01,8.942320e+00,4.017300e+01,3.094532e+00,1.580906e+01,3.914485e-01,7.573060e+00,5.001986e+01,3.080317e+01,3.633236e+01,1.062196e+02,5.790046e+01,7.327890e+01,5.553097e+01,2.799210e-01,2.021499e+00,5.875568e+01,5.571636e+01,2.979133e+00,1.631489e+01,4.829587e+01,8.205341e+01,4.744841e+01,7.235678e+01,2.924355e+00,1.888775e+02,2.010066e+02,9.430534e+00,1.169394e+02,2.649949e+02,8.569453e+02,9.184491e+00,5.095773e+01,5.647258e+01,2.164190e+01,2.794921e+02,1.289653e+02,7.506117e+02,4.706520e+02,6.317643e+01,3.719750e+02,2.106755e+03,1.154462e+03,2.531991e+02,5.839847e+00,1.372197e+03,1.199693e+03,1.079726e+03,7.568390e+02,1.575061e+03,6.447577e+02,5.017274e+02,1.397179e+04,2.055188e+04,8.899277e+03,5.896536e+02,3.110579e+02,2.079211e+03,7.024803e+03,8.298801e+02,2.780109e+03,9.613147e+03,4.123838e+03,5.687002e+03,6.539123e+03,1.625065e+04,1.295347e+04,1.643819e+04,1.453798e+02,2.462677e+04,3.362581e+04,1.004448e+04,1.958198e+03,9.046115e+02,3.003683e+03,1.003323e+03,1.126752e+04,7.582421e+04,3.936828e+04,1.738108e+04,2.603038e+04,4.628610e+04,6.776630e+04,5.501292e+04,5.001415e+04,6.412235e+03,2.462254e+04,3.856862e+04,7.618413e+02,5.411622e+04,1.000759e+05,8.262306e+04,1.247322e+04,1.893395e+05,1.478837e+05,2.152551e+04,6.245357e+04,8.239872e+02,7.838300e+04,1.476907e+05,6.425118e+03,2.103171e+05,3.600437e+05,9.826561e+04,3.698035e+04,3.830113e+04,9.519769e+04,1.573344e+04,6.447846e+04,6.891079e+04,2.775128e+05,3.053379e+05,9.758449e+04,1.978300e+04,1.916219e+05,7.353146e+05,1.051519e+06,3.991600e+05,8.534811e+05,6.068108e+05,2.715922e+05,1.518289e+05,1.965375e+05,5.858967e+05,2.227217e+05,2.180617e+06,1.007139e+06,2.862806e+04,1.155633e+05,3.025858e+05,1.270458e+05,3.987082e+04,3.233767e+05,4.454072e+05,8.520597e+04,3.263885e+05,3.766271e+05,1.856711e+05,1.489271e+05,1.831722e+04,2.298080e+05,2.474290e+05,2.596399e+05,5.098419e+05,2.406344e+06,2.094924e+06,1.056961e+06,8.062431e+05,4.072850e+05,1.098767e+05,2.477902e+04,4.334717e+05,2.470340e+05,1.709971e+05,1.471201e+05,1.865530e+06,2.332064e+06,1.920901e+06,1.610375e+06,2.205902e+06,9.820572e+05,3.234693e+06,2.836827e+05,1.285773e+06,4.867904e+05,1.204099e+06,1.226960e+06,2.420040e+05,1.480525e+05,1.265841e+06,1.109413e+06,4.655312e+05,3.468403e+05,1.618428e+05,3.931089e+06,7.386799e+06,5.420533e+06,3.760577e+06,3.435430e+06,1.211755e+06,5.140361e+05,1.423119e+06,2.372809e+06,9.119397e+05,1.995763e+05,2.886626e+05,9.740261e+05,2.778505e+06,1.350770e+05,6.046661e+06,1.049172e+07,1.497851e+06,3.706646e+04,7.921215e+05,1.321429e+06,6.063889e+05,4.997848e+05,8.581615e+05,1.702269e+06,1.088057e+06,7.984321e+06,6.262552e+06,2.223505e+06,2.482643e+06,9.203658e+05,4.175480e+06,1.398332e+06,2.094570e+06,6.759324e+05,4.462239e+06,8.514319e+05,1.777754e+06,2.732183e+06,4.408762e+06,5.579539e+06,1.342197e+06,1.254026e+04,1.162547e+05,1.828961e+06,6.553177e+06,7.310955e+06,2.105363e+06,1.993474e+06,3.679516e+05,1.631505e+06,2.883468e+06,8.968079e+06,3.273200e+06,4.492112e+06,4.269316e+06,3.323099e+06,1.127499e+06,6.998684e+06,6.904721e+05,2.543805e+06,4.285660e+06,8.171086e+06,1.027948e+06,1.322443e+05,1.774960e+06,1.533416e+07,1.953733e+07,4.888768e+06,5.219648e+06,7.899649e+06,6.154827e+06,4.998155e+06,4.766504e+06,2.882371e+06,3.541775e+06,1.323942e+06,1.131795e+06,6.867318e+06,1.373949e+07,1.547476e+06,2.105228e+06,1.768324e+06,3.336162e+06,4.103714e+06,3.629874e+06,2.886582e+07,1.005910e+07,1.122846e+06,3.048861e+06,2.110941e+06,2.020855e+06,1.327937e+06,3.941527e+06,7.771864e+05,7.566955e+05,2.396933e+06,4.682124e+05,2.891570e+06,9.127030e+06,6.311254e+06,3.439148e+06,6.154998e+06,3.167731e+05,3.678019e+06,6.770133e+06,3.422289e+06,1.030269e+06,3.790484e+06,3.778640e+06,1.052797e+07,1.175502e+07,2.082373e+07,2.517275e+07,1.535324e+07,4.885433e+06,2.235467e+07,2.635181e+07,8.774117e+06,4.431082e+07,1.247351e+07,2.060034e+06,1.527641e+07,1.415136e+07,2.447857e+07,2.427416e+07,3.451741e+07,4.909141e+07,2.349705e+07,2.470042e+07,8.198375e+06,3.256362e+06,3.836278e+06,2.023813e+07,3.127674e+07,1.146728e+07,3.326036e+06,2.092259e+06,2.383960e+06,4.300309e+06,2.622438e+07,2.585852e+07,2.019131e+07,9.818953e+06,1.412186e+06,9.219790e+05,1.358452e+07,9.698743e+06,1.170813e+07,3.235722e+06,1.172737e+06,2.043630e+06,1.960999e+06,9.267532e+05,9.458477e+06,5.607612e+06,3.559044e+06,7.547962e+06,1.307692e+06,1.825239e+06,7.800044e+05,2.814616e+06,3.569609e+06,2.197034e+07,4.089645e+07,1.706936e+07,1.571941e+07,1.440573e+07,1.319482e+07,1.585895e+07,3.248600e+07,6.801088e+06,1.430994e+06,1.744388e+07,6.184479e+07,4.221337e+07,1.081394e+07,2.387188e+06,8.325416e+06,1.672064e+07,1.595489e+07,4.712408e+06,2.836624e+07,7.011899e+07,1.455467e+07,2.025500e+05,6.694942e+06,1.016454e+07,2.103859e+07,5.713904e+07,2.553312e+07,6.229113e+06,1.761602e+07,9.127492e+06,7.017671e+05,2.753503e+06,7.513755e+06,8.739799e+06,2.571769e+07,6.153596e+07,3.858065e+07,6.087224e+06,1.021775e+07,7.894467e+06,1.626516e+06,5.196948e+06,2.245801e+07,1.997682e+07,1.899839e+07,1.983685e+07,4.386084e+06,1.565176e+07,6.115877e+07,2.062547e+07,1.168839e+06,1.914961e+07,4.869319e+07,7.860869e+07,4.130596e+07,7.223942e+06,1.233830e+07,1.333346e+07,1.241508e+06,8.361518e+06,6.182522e+06,1.980494e+07,3.282608e+07,9.988715e+06,5.356187e+06,2.721213e+07,3.110758e+07,3.874943e+07,3.276093e+07,3.789311e+07,1.050715e+07,3.051582e+06,1.457533e+07,2.316911e+07,5.037356e+06,5.364919e+06,6.091213e+06,8.095709e+06,3.403868e+07,3.454071e+06,1.447389e+07,1.558519e+07,1.591455e+07,9.562522e+05,3.739297e+06,2.111553e+06,5.140540e+06,2.702586e+07,1.184380e+08,1.460717e+08,3.892564e+07,3.461034e+06,2.969842e+06,2.280167e+07,5.736873e+07,3.105812e+07,5.999712e+06,3.871310e+06,4.460157e+07,3.675984e+07,6.552007e+06,1.704425e+07,4.665588e+07,2.400454e+07,3.241815e+06,7.303714e+06,3.505949e+06,2.688900e+07,4.050043e+07,3.356889e+06,1.150200e+07,3.545626e+05,4.757553e+06,1.364470e+06,4.997761e+06,5.157059e+06,4.645695e+07,4.421700e+07,1.175979e+07,2.405254e+07,1.038736e+08,7.855431e+07,1.343062e+06,1.071682e+07,3.340620e+06,6.788510e+06,2.433834e+06,1.179902e+06,4.663882e+06,2.708149e+07,1.397257e+07,1.878072e+06,5.936604e+06,1.299335e+06,7.441055e+06,4.776410e+06,4.322852e+06,3.858674e+06,4.547153e+06,5.075949e+07,5.026946e+07,1.877074e+07,4.143321e+06,3.923433e+07,2.835753e+07,3.358872e+07,1.715580e+07,6.475796e+06,1.645687e+07,1.064101e+07,7.007565e+06,1.890861e+07,1.382937e+07,1.154562e+07,2.664614e+07,2.946811e+07,3.645063e+07,8.976042e+06,8.354784e+06,1.299369e+07,5.924235e+06,2.378610e+07,2.387002e+06,4.940754e+06,1.883776e+06,2.292356e+07,1.072402e+07,3.179394e+06,1.433422e+07,5.718381e+07,7.334294e+07,4.728001e+07,1.507168e+07,2.008005e+07,6.171468e+07,4.505426e+07,2.006819e+07,2.017120e+05,4.938667e+07,3.993808e+07,2.130298e+06,2.477376e+07,2.847029e+07,9.320890e+06,4.098267e+07,6.352828e+07,6.267030e+07,6.250474e+07,1.092259e+07,1.880528e+07,1.183874e+08,1.749801e+08,6.122982e+07,5.032063e+06,7.652603e+06,1.621797e+07,1.067493e+07,1.381615e+07,1.427046e+07,3.755577e+07,6.228702e+07,2.846909e+07,4.465587e+07,2.155585e+07,1.014354e+07,3.413231e+06,8.496681e+06,1.722561e+07,4.301466e+07,1.866133e+07,3.938413e+06,3.420098e+06,1.363287e+07,3.086738e+07,2.294952e+07,1.393017e+07,1.364055e+07,7.450581e-09,1.000000e-10,1.000000e-10,1.000000e-10,1.000000e-10,1.000000e-10,1.000000e-10,1.192093e-07,1.000000e-10,1.000000e-10,1.000000e-10,1.000000e-10,1.000000e-10,1.000000e-10,1.000000e-10,7.088149e+07,1.000000e-10,1.483130e+07,2.389211e+07,2.217332e+07,2.610021e+07,2.873748e+07,3.355230e+07,1.082288e+07,1.020965e+07,1.599504e+07,2.903112e+06,7.440279e+06,3.251781e+07,4.082281e+07,1.689550e+07,8.768058e+05,1.480948e+06,1.203228e+07,5.899831e+06,6.716017e+05,6.601749e+06,3.344143e+07,2.123183e+07,1.200047e+07,2.930236e+07,2.921923e+07,3.740494e+07,1.945707e+07,5.439044e+06,8.506646e+06,2.806178e+07,5.748559e+07,2.407904e+07,2.319225e+06,6.980502e+06,1.342028e+07,4.933231e+07,2.572433e+07,1.669567e+06,2.523045e+07,1.312117e+07,2.852643e+07,1.317028e+07,1.660595e+07,4.688444e+07,3.274835e+07,6.516413e+06,1.990250e+07,3.246893e+07,2.756081e+07,1.953585e+07,1.500526e+07,1.042775e+07,2.226030e+07,4.756083e+05,2.139120e+07,1.264457e+07,9.442545e+06,7.007875e+06,1.650912e+06,3.918102e+07,5.277739e+07,2.313245e+07,3.655743e+07,5.866129e+06,5.627006e+06,5.347182e+06,1.359479e+06,7.937786e+06,4.881173e+07,1.055881e+08,7.279439e+07,4.612654e+06,2.368596e+06,9.994286e+05,1.843936e+06,3.391457e+07,2.683647e+07,1.034573e+07,1.111026e+07,1.026219e+07,1.099745e+07,7.214282e+06,2.663403e+06,1.522970e+07,3.136826e+07,7.862277e+07,7.219959e+07,9.834101e+06,6.778044e+06,3.909953e+07,1.430068e+07,1.330420e+07,3.864058e+07,8.144606e+07,3.262685e+07,8.198404e+06,8.713708e+06,6.197065e+06,2.170241e+07,2.362735e+06,1.844019e+06,5.295478e+06,1.310295e+07,1.331042e+07,4.011713e+07,5.195091e+07,1.208125e+06,9.858766e+06,1.288773e+06,3.335685e+05,7.471548e+06,9.283281e+06,2.294956e+07,2.708413e+07,1.702658e+06,5.916326e+06,1.536865e+07,8.062945e+07,1.206254e+08,1.062530e+08,1.522999e+08,6.992966e+07,2.934280e+07,4.200504e+07,1.021209e+07,2.872177e+07,4.834776e+07,2.467838e+07,2.757221e+06,7.979394e+06,3.741314e+06,1.038127e+07,2.628258e+07,1.325387e+07,3.211551e+06,1.364539e+07,2.441367e+07,4.557289e+06,7.186220e+06,1.839641e+07,3.535719e+07,5.500742e+07,3.994254e+07,1.904557e+07,4.424454e+07,9.818899e+07,1.981091e+07,1.269380e+06,7.142035e+06,2.699455e+07,3.084524e+07,2.324787e+07,6.555304e+06,6.729026e+06,3.344784e+07,2.392101e+07,3.016245e+07,1.852794e+07,4.104542e+06,1.220068e+07,1.276977e+07,8.982378e+06,1.372226e+07,7.566744e+06,8.015712e+06,1.612003e+07,2.430423e+07,1.529659e+07,4.334810e+06,5.162422e+06,2.242187e+07,1.790635e+07,1.101287e+06,1.741976e+06,9.807659e+06,6.671395e+06,2.493768e+07,5.487166e+06,5.101077e+06,6.869105e+06,4.793614e+07,6.645772e+07,5.439831e+07,3.636509e+07,1.955754e+07,1.703078e+07,2.895857e+07,1.548215e+07,4.453373e+07,2.670248e+07,1.013739e+07,3.104834e+07,2.820792e+07,3.514307e+07,3.957354e+07,3.066370e+07,1.493455e+07,1.301467e+06,8.678203e+06,3.481487e+07,2.034535e+07,2.050339e+07,2.284505e+07,1.689613e+06,2.785766e+07,1.814818e+07,8.190808e+06,1.978752e+07,3.003610e+06,3.485551e+05,2.777985e+06,3.707624e+05,3.919143e+06,3.412710e+07,1.353223e+07,4.292159e+06,4.360498e+05,1.509235e+07,4.218119e+07,3.543117e+07,1.896411e+07,1.165913e+07,1.986989e+07,3.787548e+07,2.481773e+07,1.541504e+07,2.663738e+06,4.600668e+06,3.939605e+07,3.993405e+07,1.278779e+07,1.740579e+07,4.688601e+07,3.713080e+07,1.601845e+07,9.678283e+06,2.798729e+06,1.157325e+07,4.385534e+07,7.321078e+07,1.000000e-10,6.029626e+06,2.179588e+07,8.126460e+07,3.312934e+07,5.621261e+07,8.714035e+07,7.155012e+07,2.261280e+07,1.056986e+07,3.418860e+07,2.628322e+07,2.593789e+07,9.075345e+06,1.059970e+07,2.232796e+07,1.857290e+07,2.409816e+06,5.067384e+06,2.272014e+07,6.366926e+07,9.929869e+07,1.622181e+07,4.321013e+07,1.415035e+07,9.060426e+05,2.067074e+07,3.633502e+07,1.507561e+07,1.909091e+07,2.611505e+07,1.661247e+07,2.501772e+07,3.173914e+06,1.918362e+07,9.903201e+05,4.008935e+07,4.594392e+07,3.311132e+07,2.547025e+07,1.639031e+07,2.527082e+07,3.314807e+07,4.170574e+06,4.721621e+06,2.435007e+07,1.594599e+07,7.414699e+06,1.468048e+07,8.487598e+05,5.421628e+07,3.972062e+07,9.332295e+05,8.851252e+06,1.598356e+07,3.359813e+07,3.626600e+07,5.471852e+06,7.847726e+06,1.255254e+06,1.660304e+07,2.482411e+07,1.053456e+07,1.290831e+07,7.338905e+06,6.828176e+05,1.887057e+05,8.328149e+05,4.970475e+06,1.457790e+07,2.444966e+07,5.260063e+07,4.513759e+07,1.460620e+07,4.565154e+06,4.276641e+06,1.542509e+06,8.125389e+05,3.981401e+06,9.708088e+04,3.916446e+07,3.378273e+07,2.474721e+06,7.003484e+06,2.581190e+07,2.472924e+07,1.596227e+06,1.415138e+07,3.405881e+07,5.486096e+07,1.836785e+07,7.659891e+06,1.609386e+07,7.171051e+06,6.668866e+06,1.424768e+06,1.855680e+07,2.658688e+07,8.950635e+06,2.377102e+06,9.972667e+06,1.055584e+07,1.224512e+07,1.064073e+07,1.480413e+06,8.273767e+06,1.132165e+07,1.215806e+07,4.645056e+06,3.578470e+07,2.549056e+06,9.183554e+06,4.944355e+06,3.845525e+06,1.001564e+06,1.667441e+06,8.358496e+05,1.197034e+07,4.426528e+07,2.887750e+07,1.836753e+07,2.798455e+07,1.877357e+06,1.994786e+07,1.513024e+07,2.227841e+05,2.777440e+06,2.575353e+06,5.284035e+06,8.253459e+06,4.836858e+06,3.555193e+06,4.013792e+06,2.938860e+06,1.578856e+06,5.936624e+06,1.332662e+06,4.593128e+05,2.068125e+04,1.832073e+05,3.976157e+05,1.711641e+06,3.576672e+05,3.211426e+06,1.734664e+07,2.214327e+07,5.657231e+06,2.106062e+06,1.935519e+06,6.372636e+05,9.710928e+04,2.161546e+06,4.870287e+06,3.438704e+05,8.712827e+06,1.129093e+07,3.679104e+06,3.939299e+03,6.616714e+05,4.761480e+06,4.681688e+06,3.528434e+05,4.364956e+05,3.601872e+06,1.533520e+06,8.705945e+05,2.592875e+06,2.271905e+06,4.127004e+05,1.919137e+06,9.019963e+05,4.263338e+04,1.571932e+06,3.154477e+06,1.909642e+06,7.204872e+05,1.606327e+06,1.398219e+06,6.325571e+05,8.175719e+05,3.100603e+06,2.752238e+06,1.655001e+06,1.244605e+06,3.489451e+04,4.129184e+03,8.901553e+05,6.625052e+05,7.606992e+04,1.039575e+05,1.700259e+05,1.308167e+05,3.906670e+05,1.078488e+06,8.018863e+05,5.220178e+05,5.377613e+05,1.792297e+05,3.460422e+04,2.369285e+04,5.345001e+05,7.657596e+05,6.658806e+05,5.683168e+05,1.091284e+04
